filepath,sign_id,subject_id,repetition,fps,frames,width,height
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_009_005.mp4,55,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_010_001.mp4,55,10,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_010_002.mp4,55,10,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_010_003.mp4,55,10,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_010_004.mp4,55,10,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_010_005.mp4,55,10,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_001_001.mp4,56,1,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_001_002.mp4,56,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_001_003.mp4,56,1,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_001_004.mp4,56,1,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_001_005.mp4,56,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_001.mp4,56,2,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_002.mp4,56,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_003.mp4,56,2,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_004.mp4,56,2,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_005.mp4,56,2,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_003_001.mp4,56,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_003_002.mp4,56,3,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_003_003.mp4,56,3,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_003_004.mp4,56,3,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_003_005.mp4,56,3,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_001.mp4,56,4,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_002.mp4,56,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_003.mp4,56,4,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_004.mp4,56,4,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_005.mp4,56,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_001.mp4,56,5,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_002.mp4,56,5,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_003.mp4,56,5,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_004.mp4,56,5,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_005.mp4,56,5,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_001.mp4,56,6,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_002.mp4,56,6,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_003.mp4,56,6,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_004.mp4,56,6,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_005.mp4,56,6,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_001.mp4,56,7,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_002.mp4,56,7,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_003.mp4,56,7,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_004.mp4,56,7,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_005.mp4,56,7,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_001.mp4,56,8,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_002.mp4,56,8,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_003.mp4,56,8,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_004.mp4,56,8,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_008_005.mp4,56,8,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_001.mp4,56,9,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_002.mp4,56,9,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_003.mp4,56,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_004.mp4,56,9,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_005.mp4,56,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_010_001.mp4,56,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_010_002.mp4,56,10,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_010_003.mp4,56,10,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_010_004.mp4,56,10,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_010_005.mp4,56,10,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_001.mp4,57,1,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_002.mp4,57,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_003.mp4,57,1,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_004.mp4,57,1,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_005.mp4,57,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_001.mp4,57,2,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_002.mp4,57,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_003.mp4,57,2,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_004.mp4,57,2,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_002_005.mp4,57,2,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_001.mp4,57,3,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_002.mp4,57,3,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_003.mp4,57,3,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_004.mp4,57,3,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_005.mp4,57,3,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_001.mp4,57,4,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_002.mp4,57,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_003.mp4,57,4,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_004.mp4,57,4,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_005.mp4,57,4,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_001.mp4,57,5,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_002.mp4,57,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_003.mp4,57,5,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_004.mp4,57,5,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_005.mp4,57,5,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_001.mp4,57,6,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_002.mp4,57,6,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_003.mp4,57,6,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_004.mp4,57,6,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_005.mp4,57,6,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_001.mp4,57,7,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_002.mp4,57,7,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_003.mp4,57,7,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_004.mp4,57,7,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_005.mp4,57,7,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_008_001.mp4,57,8,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_008_002.mp4,57,8,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_008_003.mp4,57,8,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_008_004.mp4,57,8,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_008_005.mp4,57,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_001.mp4,57,9,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_002.mp4,57,9,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_003.mp4,57,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_004.mp4,57,9,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_009_005.mp4,57,9,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_010_001.mp4,57,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_010_002.mp4,57,10,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_010_003.mp4,57,10,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_010_004.mp4,57,10,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_010_005.mp4,57,10,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_001.mp4,58,1,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_002.mp4,58,1,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_003.mp4,58,1,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_004.mp4,58,1,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_005.mp4,58,1,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_001.mp4,58,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_002.mp4,58,2,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_003.mp4,58,2,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_004.mp4,58,2,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_005.mp4,58,2,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_001.mp4,58,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_002.mp4,58,3,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_003.mp4,58,3,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_004.mp4,58,3,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_005.mp4,58,3,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_001.mp4,58,4,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_002.mp4,58,4,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_003.mp4,58,4,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_004.mp4,58,4,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_004_005.mp4,58,4,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_001.mp4,58,5,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_002.mp4,58,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_003.mp4,58,5,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_004.mp4,58,5,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_005.mp4,58,5,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_001.mp4,58,6,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_002.mp4,58,6,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_003.mp4,58,6,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_004.mp4,58,6,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_006_005.mp4,58,6,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_001.mp4,58,7,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_002.mp4,58,7,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_003.mp4,58,7,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_004.mp4,58,7,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_005.mp4,58,7,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_001.mp4,58,8,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_002.mp4,58,8,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_003.mp4,58,8,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_004.mp4,58,8,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_005.mp4,58,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_001.mp4,58,9,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_002.mp4,58,9,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_003.mp4,58,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_004.mp4,58,9,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_005.mp4,58,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_001.mp4,58,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_002.mp4,58,10,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_003.mp4,58,10,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_004.mp4,58,10,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_005.mp4,58,10,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_001.mp4,59,1,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_002.mp4,59,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_003.mp4,59,1,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_004.mp4,59,1,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_001_005.mp4,59,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_001.mp4,59,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_002.mp4,59,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_003.mp4,59,2,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_004.mp4,59,2,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_002_005.mp4,59,2,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_001.mp4,59,3,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_002.mp4,59,3,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_003.mp4,59,3,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_004.mp4,59,3,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_005.mp4,59,3,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_001.mp4,59,4,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_002.mp4,59,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_003.mp4,59,4,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_004.mp4,59,4,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_005.mp4,59,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_001.mp4,59,5,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_002.mp4,59,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_003.mp4,59,5,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_004.mp4,59,5,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_005.mp4,59,5,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_001.mp4,59,6,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_002.mp4,59,6,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_003.mp4,59,6,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_004.mp4,59,6,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_006_005.mp4,59,6,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_001.mp4,59,7,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_002.mp4,59,7,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_003.mp4,59,7,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_004.mp4,59,7,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_005.mp4,59,7,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_001.mp4,59,8,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_002.mp4,59,8,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_003.mp4,59,8,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_004.mp4,59,8,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_005.mp4,59,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_001.mp4,59,9,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_002.mp4,59,9,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_003.mp4,59,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_004.mp4,59,9,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_005.mp4,59,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_001.mp4,59,10,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_002.mp4,59,10,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_003.mp4,59,10,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_004.mp4,59,10,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_010_005.mp4,59,10,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_001.mp4,60,1,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_002.mp4,60,1,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_003.mp4,60,1,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_004.mp4,60,1,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_005.mp4,60,1,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_001.mp4,60,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_002.mp4,60,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_003.mp4,60,2,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_004.mp4,60,2,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_005.mp4,60,2,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_001.mp4,60,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_002.mp4,60,3,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_003.mp4,60,3,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_004.mp4,60,3,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_005.mp4,60,3,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_001.mp4,60,4,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_002.mp4,60,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_003.mp4,60,4,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_004.mp4,60,4,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_005.mp4,60,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_005_001.mp4,60,5,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_005_002.mp4,60,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_005_003.mp4,60,5,3,59.94,152,1920,1080
